"","TF","TG"
"8078","Ste12p","HXT11"
"8079","Ste12p","AUS1"
"8080","Ste12p","PET127"
"8081","Ste12p","GLO4"
"8082","Ste12p","TMC1"
"8083","Ste12p","CYT1"
"8084","Ste12p","MSA1"
"8085","Ste12p","RTS2"
"8086","Ste12p","YOR082C"
"8087","Ste12p","INP53"
"8088","Ste12p","YOR131C"
"8089","Ste12p","RUP1"
"8090","Ste12p","YOR139C"
"8091","Ste12p","SFL1"
"8092","Ste12p","THI80"
"8093","Ste12p","SPP2"
"8094","Ste12p","DCI1"
"8095","Ste12p","DED1"
"8096","Ste12p","HES1"
"8097","Ste12p","TRE2"
"8098","Ste12p","FAA1"
"8099","Ste12p","YOR318C"
"8100","Ste12p","FRT1"
"8101","Ste12p","CIR2"
"8102","Ste12p","AMF1"
"8103","Ste12p","FRE5"
"8104","Ste12p","YOR389W"
"8105","Ste12p","YPL025C"
"8106","Ste12p","PMA2"
"8107","Ste12p","SSN3"
"8108","Ste12p","MFM1"
"8109","Ste12p","HTC1"
"8110","Ste12p","UBP16"
"8111","Ste12p","YPL080C"
"8112","Ste12p","MOT1"
"8113","Ste12p","YPL113C"
"8114","Ste12p","HOS3"
"8115","Ste12p","ISU1"
"8116","Ste12p","FRK1"
"8117","Ste12p","KIP2"
"8118","Ste12p","PPQ1"
"8119","Ste12p","TCO89"
"8120","Ste12p","MF(ALPHA)1"
"8121","Ste12p","YPL191C"
"8122","Ste12p","FMP40"
"8123","Ste12p","GRE1"
"8124","Ste12p","FAS2"
"8125","Ste12p","CIN2"
"8126","Ste12p","GYP5"
"8127","Ste12p","ATG41"
"8128","Ste12p","PDH1"
"8129","Ste12p","ICL2"
"8130","Ste12p","REC8"
"8131","Ste12p","HAA1"
"8132","Ste12p","YME1"
"8133","Ste12p","CCL1"
"8134","Ste12p","ATH1"
"8135","Ste12p","ATG11"
"8136","Ste12p","YPR064W"
"8137","Ste12p","NVJ2"
"8138","Ste12p","ASR1"
"8139","Ste12p","SNT309"
"8140","Ste12p","DBF20"
"8141","Ste12p","RGC1"
"8142","Ste12p","CLB2"
"8143","Ste12p","MEP3"
"8144","Ste12p","KAR3"
"8145","Ste12p","URN1"
"8146","Ste12p","GDB1"
"8147","Ste12p","YPR195C"
"8148","Stp1p","BAP2"
"8149","Stp1p","AGP1"
"8150","Stp1p","GNP1"
"8151","Stp1p","OAC1"
"8152","Stp1p","LYS20"
"8153","Stp1p","YDR042C"
"8154","Stp1p","BAP3"
"8155","Stp1p","HEM12"
"8156","Stp1p","GCN4"
"8157","Stp1p","GLY1"
"8158","Stp1p","YGR039W"
"8159","Stp1p","MUP1"
"8160","Stp1p","NOP7"
"8161","Stp1p","LYS1"
"8162","Stp1p","KDX1"
"8163","Stp1p","GIS3"
"8164","Stp1p","ORM2"
"8165","Stp1p","YLR428C"
"8166","Stp1p","FDO1"
"8167","Stp1p","ARG1"
"8168","Stp1p","DIP5"
"8169","Stp2p","AGP1"
"8170","Stp2p","HO"
"8171","Stp2p","YOR289W"
"8172","Stp2p","BAP2"
"8173","Sum1p","TNA1"
"8174","Sum1p","BNA2"
"8175","Sum1p","SMK1"
"8176","Sum1p","FIG1"
"8177","Sum1p","YSW1"
"8178","Sum1p","DTR1"
"8179","Sum1p","SPS22"
"8180","Sum1p","YDR042C"
"8181","Sum1p","PHM6"
"8182","Sum1p","SUM1"
"8183","Sum1p","SPS2"
"8184","Sum1p","SPS1"
"8185","Sum1p","HXT10"
"8186","Sum1p","YFL040W"
"8187","Sum1p","PES4"
"8188","Sum1p","RRT5"
"8189","Sum1p","YGL138C"
"8190","Sum1p","SPO74"
"8191","Sum1p","SPR3"
"8192","Sum1p","RAD2"
"8193","Sum1p","GND1"
"8194","Sum1p","SSP1"
"8195","Sum1p","PFS1"
"8196","Sum1p","DAL1"
"8197","Sum1p","IRC18"
"8198","Sum1p","LOH1"
"8199","Sum1p","YJL043W"
"8200","Sum1p","BNA1"
"8201","Sum1p","YJR079W"
"8202","Sum1p","YKL177W"
"8203","Sum1p","STE3"
"8204","Sum1p","YKR015C"
"8205","Sum1p","DAL80"
"8206","Sum1p","SPO75"
"8207","Sum1p","SRL2"
"8208","Sum1p","CRR1"
"8209","Sum1p","CDA1"
"8210","Sum1p","GAS2"
"8211","Sum1p","SPS18"
"8212","Sum1p","HXT14"
"8213","Sum1p","YOL024W"
"8214","Sum1p","TPT1"
"8215","Sum1p","YOL162W"
"8216","Sum1p","AUS1"
"8217","Sum1p","NRT1"
"8218","Sum1p","YOR072W"
"8219","Sum1p","OSW1"
"8220","Sum1p","SPS4"
"8221","Sum1p","YOR314W"
"8222","Sum1p","YOR365C"
"8223","Sum1p","YOR366W"
"8224","Sum1p","SPO19"
"8225","Sum1p","HSP82"
"8226","Swi5p","AMN1"
"8227","Swi5p","PCL2"
"8228","Swi5p","PCL9"
"8229","Swi5p","HO"
"8230","Swi5p","PST1"
"8231","Swi5p","DSE1"
"8232","Swi5p","SCW11"
"8233","Swi5p","DSE2"
"8234","Swi5p","BAR1"
"8235","Swi5p","CDC6"
"8236","Swi5p","PIR1"
"8237","Swi5p","ASH1"
"8238","Swi5p","SIC1"
"8239","Swi5p","CTS1"
"8240","Swi5p","NIS1"
"8241","Swi5p","EGT2"
"8242","Swi5p","DSE3"
"8243","Swi5p","AIM44"
"8244","Swi5p","FUN26"
"8245","Swi5p","CRH1"
"8246","Swi5p","ENO1"
"8247","Swi5p","HSP150"
"8248","Swi5p","MRPL4"
"8249","Swi5p","YNL146W"
"8250","Tec1p","FLO11"
"8251","Tec1p","YIR020C"
"8252","Tec1p","PGU1"
"8253","Tec1p","CLN1"
"8254","Tec1p","FRT2"
"8255","Tec1p","MYO4"
"8256","Tec1p","CDC24"
"8257","Tec1p","YAR010C"
"8258","Tec1p","ADE1"
"8259","Tec1p","UTP20"
"8260","Tec1p","RRN6"
"8261","Tec1p","FUS3"
"8262","Tec1p","YBL029W"
"8263","Tec1p","APL3"
"8264","Tec1p","ECM13"
"8265","Tec1p","YBL044W"
"8266","Tec1p","YBL107W-A"
"8267","Tec1p","DSF2"
"8268","Tec1p","YBR012W-A"
"8269","Tec1p","YBR012W-B"
"8270","Tec1p","FUR4"
"8271","Tec1p","FIG1"
"8272","Tec1p","MUM2"
"8273","Tec1p","SLM4"
"8274","Tec1p","ECM33"
"8275","Tec1p","TEC1"
"8276","Tec1p","PHO5"
"8277","Tec1p","PBY1"
"8278","Tec1p","TKL2"
"8279","Tec1p","HSL7"
"8280","Tec1p","TBS1"
"8281","Tec1p","TOS1"
"8282","Tec1p","YBR209W"
"8283","Tec1p","PAU24"
"8284","Tec1p","FUS1"
"8285","Tec1p","CWH43"
"8286","Tec1p","YCR061W"
"8287","Tec1p","FIG2"
"8288","Tec1p","ADH7"
"8289","Tec1p","AAD3"
"8290","Tec1p","STP4"
"8291","Tec1p","KNH1"
"8292","Tec1p","PCL2"
"8293","Tec1p","LYS20"
"8294","Tec1p","YDL183C"
"8295","Tec1p","PRR2"
"8296","Tec1p","LYS14"
"8297","Tec1p","ENA1"
"8298","Tec1p","RSM10"
"8299","Tec1p","NRG1"
"8300","Tec1p","SED1"
"8301","Tec1p","YDR098C-A"
"8302","Tec1p","YDR132C"
"8303","Tec1p","STB3"
"8304","Tec1p","HSP42"
"8305","Tec1p","SCC2"
"8306","Tec1p","SND1"
"8307","Tec1p","YDR210W"
"8308","Tec1p","GCD6"
"8309","Tec1p","YDR249C"
"8310","Tec1p","PAM1"
"8311","Tec1p","EXG2"
"8312","Tec1p","YDR274C"
"8313","Tec1p","GIC2"
"8314","Tec1p","YDR316W-A"
"8315","Tec1p","HIM1"
"8316","Tec1p","HXT7"
"8317","Tec1p","HXT6"
"8318","Tec1p","ESF1"
"8319","Tec1p","RGA2"
"8320","Tec1p","ECM11"
"8321","Tec1p","ADA2"
"8322","Tec1p","YHP1"
"8323","Tec1p","MFA1"
"8324","Tec1p","GNP1"
"8325","Tec1p","SPS2"
"8326","Tec1p","HLR1"
"8327","Tec1p","MIT1"
"8328","Tec1p","URA3"
"8329","Tec1p","UTR2"
"8330","Tec1p","NPR2"
"8331","Tec1p","VHR2"
"8332","Tec1p","PTP3"
"8333","Tec1p","FLO8"
"8334","Tec1p","SHO1"
"8335","Tec1p","YER137C"
"8336","Tec1p","YER137C-A"
"8337","Tec1p","YER138W-A"
"8338","Tec1p","FTR1"
"8339","Tec1p","PEA2"
"8340","Tec1p","SPI1"
"8341","Tec1p","BEM2"
"8342","Tec1p","YER158C"
"8343","Tec1p","TOG1"
"8344","Tec1p","PUG1"
"8345","Tec1p","YER189W"
"8346","Tec1p","HSP12"
"8347","Tec1p","RGD2"
"8348","Tec1p","EMP47"
"8349","Tec1p","HXK1"
"8350","Tec1p","AGA2"
"8351","Tec1p","PYC1"
"8352","Tec1p","TOS8"
"8353","Tec1p","TIP20"
"8354","Tec1p","RRT6"
"8355","Tec1p","RCK1"
"8356","Tec1p","SUT1"
"8357","Tec1p","RAD54"
"8358","Tec1p","MPT5"
"8359","Tec1p","TOS3"
"8360","Tec1p","IME4"
"8361","Tec1p","HOS2"
"8362","Tec1p","MSB2"
"8363","Tec1p","RPS25A"
"8364","Tec1p","MSP1"
"8365","Tec1p","GSC2"
"8366","Tec1p","YGR039W"
"8367","Tec1p","KSS1"
"8368","Tec1p","FMP48"
"8369","Tec1p","ERG25"
"8370","Tec1p","MEP1"
"8371","Tec1p","YGR122W"
"8372","Tec1p","RSR1"
"8373","Tec1p","YGR153W"
"8374","Tec1p","QCR9"
"8375","Tec1p","CRH1"
"8376","Tec1p","CRM1"
"8377","Tec1p","TOS2"
"8378","Tec1p","PET54"
"8379","Tec1p","BNS1"
"8380","Tec1p","PHO81"
"8381","Tec1p","YHB1"
"8382","Tec1p","MGA1"
"8383","Tec1p","PAU12"
"8384","Tec1p","DUR3"
"8385","Tec1p","YHL044W"
"8386","Tec1p","GPA1"
"8387","Tec1p","YHR033W"
"8388","Tec1p","STE12"
"8389","Tec1p","HXT4"
"8390","Tec1p","HXT5"
"8391","Tec1p","CHS7"
"8392","Tec1p","BAR1"
"8393","Tec1p","PRK1"
"8394","Tec1p","BMT5"
"8395","Tec1p","PRM5"
"8396","Tec1p","RPI1"
"8397","Tec1p","SIM1"
"8398","Tec1p","AXL2"
"8399","Tec1p","YIL141W"
"8400","Tec1p","IMA3"
"8401","Tec1p","MET28"
"8402","Tec1p","YAP5"
"8403","Tec1p","DAL1"
"8404","Tec1p","DAL4"
"8405","Tec1p","DAL7"
"8406","Tec1p","UBX6"
"8407","Tec1p","TAX4"
"8408","Tec1p","ALY2"
"8409","Tec1p","SET4"
"8410","Tec1p","MDV1"
"8411","Tec1p","SFH5"
"8412","Tec1p","CIS3"
"8413","Tec1p","MNN5"
"8414","Tec1p","SWE1"
"8415","Tec1p","CDC6"
"8416","Tec1p","HXT8"
"8417","Tec1p","IMA5"
"8418","Tec1p","BNA1"
"8419","Tec1p","IME1"
"8420","Tec1p","RPL43B"
"8421","Tec1p","YMR1"
"8422","Tec1p","RSM7"
"8423","Tec1p","YJR115W"
"8424","Tec1p","RSF2"
"8425","Tec1p","BAT2"
"8426","Tec1p","SFT1"
"8427","Tec1p","RPL14A"
"8428","Tec1p","IXR1"
"8429","Tec1p","PHD1"
"8430","Tec1p","YJU2"
"8431","Tec1p","CWP1"
"8432","Tec1p","YKL097C"
"8433","Tec1p","HSL1"
"8434","Tec1p","APE1"
"8435","Tec1p","GFA1"
"8436","Tec1p","KTI12"
"8437","Tec1p","APE2"
"8438","Tec1p","PIR3"
"8439","Tec1p","PIR1"
"8440","Tec1p","MNN4"
"8441","Tec1p","YKR011C"
"8442","Tec1p","PRY2"
"8443","Tec1p","SPO14"
"8444","Tec1p","DAL80"
"8445","Tec1p","GAP1"
"8446","Tec1p","KTR2"
"8447","Tec1p","SRL3"
"8448","Tec1p","SIR1"
"8449","Tec1p","BPT1"
"8450","Tec1p","AQY2"
"8451","Tec1p","IZH3"
"8452","Tec1p","YLR042C"
"8453","Tec1p","YLR053C"
"8454","Tec1p","CCW12"
"8455","Tec1p","ADY4"
"8456","Tec1p","MET17"
"8457","Tec1p","MID2"
"8458","Tec1p","VPS38"
"8459","Tec1p","DUS3"
"8460","Tec1p","SFP1"
"8461","Tec1p","PUN1"
"8462","Tec1p","VPS36"
"8463","Tec1p","YLR446W"
"8464","Tec1p","FPR4"
"8465","Tec1p","YLR463C"
"8466","Tec1p","YLR465C"
"8467","Tec1p","YRF1-5"
"8468","Tec1p","VPS71"
"8469","Tec1p","RPM2"
"8470","Tec1p","SOK2"
"8471","Tec1p","SPO20"
"8472","Tec1p","MSN2"
"8473","Tec1p","ARG80"
"8474","Tec1p","FAR3"
"8475","Tec1p","KAR5"
"8476","Tec1p","ISF1"
"8477","Tec1p","VBA1"
"8478","Tec1p","MSS11"
"8479","Tec1p","DDR48"
"8480","Tec1p","ICY1"
"8481","Tec1p","FUS2"
"8482","Tec1p","RNA1"
"8483","Tec1p","CUS1"
"8484","Tec1p","HOR7"
"8485","Tec1p","YMR265C"
"8486","Tec1p","SCW10"
"8487","Tec1p","FKS3"
"8488","Tec1p","FET4"
"8489","Tec1p","VAC7"
"8490","Tec1p","POR1"
"8491","Tec1p","RHO2"
"8492","Tec1p","NAF1"
"8493","Tec1p","KRE33"
"8494","Tec1p","FYV6"
"8495","Tec1p","YNL144C"
"8496","Tec1p","MFA2"
"8497","Tec1p","YGP1"
"8498","Tec1p","RHO5"
"8499","Tec1p","YNL208W"
"8500","Tec1p","ZWF1"
"8501","Tec1p","PRM1"
"8502","Tec1p","WSC2"
"8503","Tec1p","SEC21"
"8504","Tec1p","PCL1"
"8505","Tec1p","CLA4"
"8506","Tec1p","YNL337W"
"8507","Tec1p","YRF1-6"
"8508","Tec1p","ARE2"
"8509","Tec1p","AGA1"
"8510","Tec1p","FRE4"
"8511","Tec1p","CSI2"
"8512","Tec1p","SIL1"
"8513","Tec1p","ARG1"
"8514","Tec1p","IRA2"
"8515","Tec1p","PHM7"
"8516","Tec1p","NDJ1"
"8517","Tec1p","WSC3"
"8518","Tec1p","MSB4"
"8519","Tec1p","DFG16"
"8520","Tec1p","HMS1"
"8521","Tec1p","RSB1"
"8522","Tec1p","TCB1"
"8523","Tec1p","YVC1"
"8524","Tec1p","RGS2"
"8525","Tec1p","RGA1"
"8526","Tec1p","GAC1"
"8527","Tec1p","PEX27"
"8528","Tec1p","SRL1"
"8529","Tec1p","MOD5"
"8530","Tec1p","BUD7"
"8531","Tec1p","RAX1"
"8532","Tec1p","SPS4"
"8533","Tec1p","SFG1"
"8534","Tec1p","FRT1"
"8535","Tec1p","YOR342C"
"8536","Tec1p","REV1"
"8537","Tec1p","PUT4"
"8538","Tec1p","CIN1"
"8539","Tec1p","SWI1"
"8540","Tec1p","RMI1"
"8541","Tec1p","SKS1"
"8542","Tec1p","RPS9A"
"8543","Tec1p","MOT1"
"8544","Tec1p","SVS1"
"8545","Tec1p","DAP1"
"8546","Tec1p","OYE3"
"8547","Tec1p","YPL257W"
"8548","Tec1p","THI21"
"8549","Tec1p","YPR002C-A"
"8550","Tec1p","CMR3"
"8551","Tec1p","YPR015C"
"8552","Tec1p","OPY2"
"8553","Tec1p","MEP3"
"8554","Tec1p","SUE1"
"8555","Tec1p","NCA2"
"8556","Tec1p","TPO3"
"8557","Tec1p","TDA6"
"8558","Tec1p","YPR158W-B"
"8559","Tec1p","AQY1"
"8560","Tec1p","SGE1"
"8561","Tog1p","FBP1"
"8562","Tog1p","FOX2"
"8563","Tog1p","ICL1"
"8564","Tog1p","IDP2"
"8565","Tog1p","MLS1"
"8566","Tog1p","PCK1"
"8567","Tog1p","POT1"
"8568","Tye7p","ENO1"
"8569","Tye7p","CDC19"
"8570","Tye7p","YAR068W"
"8571","Tye7p","HSL7"
"8572","Tye7p","ADH5"
"8573","Tye7p","RRT12"
"8574","Tye7p","ABP1"
"8575","Tye7p","LHP1"
"8576","Tye7p","EXP1"
"8577","Tye7p","SSB1"
"8578","Tye7p","SSY1"
"8579","Tye7p","ADH4"
"8580","Tye7p","TDH3"
"8581","Tye7p","TIM10"
"8582","Tye7p","NCP1"
"8583","Tye7p","RPL40A"
"8584","Tye7p","PAN1"
"8585","Tye7p","TDH2"
"8586","Tye7p","MET5"
"8587","Tye7p","MRT4"
"8588","Tye7p","FBA1"
"8589","Tye7p","VMA5"
"8590","Tye7p","RPS21A"
"8591","Tye7p","YPS3"
"8592","Tye7p","MSN2"
"8593","Tye7p","TOM7"
"8594","Tye7p","NIP7"
"8595","Uga3p","UGA4"
"8596","Uga3p","UGA1"
"8597","Uga3p","RFA2"
"8598","Uga3p","TFB2"
"8599","Ume6p","ATG8"
"8600","Ume6p","ADY2"
"8601","Ume6p","IME4"
"8602","Ume6p","SPO13"
"8603","Ume6p","ATG32"
"8604","Ume6p","SIP4"
"8605","Ume6p","INO1"
"8606","Ume6p","RTT10"
"8607","Ume6p","ACS1"
"8608","Ume6p","PRX1"
"8609","Ume6p","YBL077W"
"8610","Ume6p","YBR184W"
"8611","Ume6p","YBR284W"
"8612","Ume6p","AGP1"
"8613","Ume6p","PRD1"
"8614","Ume6p","YCR061W"
"8615","Ume6p","UGA4"
"8616","Ume6p","ARO3"
"8617","Ume6p","PST1"
"8618","Ume6p","ZIP1"
"8619","Ume6p","MEI4"
"8620","Ume6p","RPS26B"
"8621","Ume6p","DMC1"
"8622","Ume6p","GAT1"
"8623","Ume6p","FRS2"
"8624","Ume6p","IGD1"
"8625","Ume6p","STR3"
"8626","Ume6p","RMR1"
"8627","Ume6p","HFM1"
"8628","Ume6p","YGR067C"
"8629","Ume6p","MES1"
"8630","Ume6p","PXR1"
"8631","Ume6p","SAE3"
"8632","Ume6p","NDT80"
"8633","Ume6p","SPL2"
"8634","Ume6p","ARO9"
"8635","Ume6p","SPO16"
"8636","Ume6p","ULP2"
"8637","Ume6p","YIL032C"
"8638","Ume6p","BCY1"
"8639","Ume6p","ICE2"
"8640","Ume6p","UTP25"
"8641","Ume6p","NDC80"
"8642","Ume6p","PAN6"
"8643","Ume6p","GAT4"
"8644","Ume6p","VLD1"
"8645","Ume6p","MEF2"
"8646","Ume6p","GSM1"
"8647","Ume6p","SFC1"
"8648","Ume6p","JHD2"
"8649","Ume6p","FOX2"
"8650","Ume6p","RRT7"
"8651","Ume6p","UBI4"
"8652","Ume6p","RNP1"
"8653","Ume6p","YLR012C"
"8654","Ume6p","GAT3"
"8655","Ume6p","KIN2"
"8656","Ume6p","AVL9"
"8657","Ume6p","RED1"
"8658","Ume6p","CTS1"
"8659","Ume6p","YLR297W"
"8660","Ume6p","NKP2"
"8661","Ume6p","DIF1"
"8662","Ume6p","CAR2"
"8663","Ume6p","CAT2"
"8664","Ume6p","YET2"
"8665","Ume6p","PDS5"
"8666","Ume6p","SRT1"
"8667","Ume6p","ICY1"
"8668","Ume6p","GPI12"
"8669","Ume6p","HAS1"
"8670","Ume6p","TDA1"
"8671","Ume6p","PRC1"
"8672","Ume6p","PGA2"
"8673","Ume6p","PKH2"
"8674","Ume6p","IZH4"
"8675","Ume6p","YOL103W-A"
"8676","Ume6p","YOL103W-B"
"8677","Ume6p","NDJ1"
"8678","Ume6p","YOL131W"
"8679","Ume6p","CRC1"
"8680","Ume6p","RAS1"
"8681","Ume6p","YOR338W"
"8682","Ume6p","IRC15"
"8683","Ume6p","CDC60"
"8684","Ume6p","CSM4"
"8685","Ume6p","YIG1"
"8686","Ume6p","APL4"
"8687","Ume6p","SUE1"
"8688","Ume6p","IME2"
"8689","Upc2p","CIT2"
"8690","Upc2p","ERG2"
"8691","Upc2p","FLO11"
"8692","Usv1p","SOR1"
"8693","Wtm1p","VPS38"
"8694","Xbp1p","CYS3"
"8695","Xbp1p","CLN3"
"8696","Xbp1p","RCR1"
"8697","Xbp1p","RIB7"
"8698","Xbp1p","CDC10"
"8699","Xbp1p","ABP1"
"8700","Xbp1p","CDC39"
"8701","Xbp1p","FAD1"
"8702","Xbp1p","TMA17"
"8703","Xbp1p","DLD2"
"8704","Xbp1p","GGC1"
"8705","Xbp1p","YDR222W"
"8706","Xbp1p","GIC2"
"8707","Xbp1p","GIN4"
"8708","Xbp1p","PMP2"
"8709","Xbp1p","RAD23"
"8710","Xbp1p","SPO73"
"8711","Xbp1p","COM2"
"8712","Xbp1p","GCG1"
"8713","Xbp1p","TOG1"
"8714","Xbp1p","IES1"
"8715","Xbp1p","AFT1"
"8716","Xbp1p","TOS8"
"8717","Xbp1p","YPS5"
"8718","Xbp1p","RNR4"
"8719","Xbp1p","SLH1"
"8720","Xbp1p","COS6"
"8721","Xbp1p","QCR10"
"8722","Xbp1p","DOG2"
"8723","Xbp1p","RTC3"
"8724","Xbp1p","YHR138C"
"8725","Xbp1p","YIL108W"
"8726","Xbp1p","SOA1"
"8727","Xbp1p","IRC8"
"8728","Xbp1p","PRY3"
"8729","Xbp1p","YJL163C"
"8730","Xbp1p","RBH2"
"8731","Xbp1p","ATP2"
"8732","Xbp1p","IXR1"
"8733","Xbp1p","MCD4"
"8734","Xbp1p","DPS1"
"8735","Xbp1p","HIF1"
"8736","Xbp1p","IZH3"
"8737","Xbp1p","HOG1"
"8738","Xbp1p","CIS1"
"8739","Xbp1p","GYL1"
"8740","Xbp1p","URA10"
"8741","Xbp1p","YMR315W-A"
"8742","Xbp1p","MLS1"
"8743","Xbp1p","ALF1"
"8744","Xbp1p","FMP41"
"8745","Xbp1p","PSD1"
"8746","Xbp1p","CHS1"
"8747","Xbp1p","WHI3"
"8748","Xbp1p","MER1"
"8749","Xbp1p","ADE12"
"8750","Xbp1p","COQ2"
"8751","Xbp1p","MVD1"
"8752","Xbp1p","DDR2"
"8753","Xbp1p","REX4"
"8754","Xbp1p","RRI2"
"8755","Xbp1p","ASE1"
"8756","Xbp1p","PDR5"
"8757","Xbp1p","SYC1"
"8758","Xbp1p","SPS4"
"8759","Xbp1p","SFG1"
"8760","Xbp1p","GUP2"
"8761","Xbp1p","FMP40"
"8762","Xbp1p","CLN2"
"8763","Xbp1p","PDH1"
"8764","Xbp1p","RPA135"
"8765","Xbp1p","ATH1"
"8766","Xbp1p","PIS1"
"8767","Xbp1p","ASN1"
"8768","Xbp1p","SUE1"
"8769","Xbp1p","MRX3"
"8770","Xbp1p","SMP1"
"8771","Xbp1p","YPC1"
"8772","Xbp1p","HSP30"
"8773","Xbp1p","SED1"
"8774","Xbp1p","YRF1-2"
"8775","Xbp1p","YGR035C"
"8776","Xbp1p","MGA1"
"8777","Xbp1p","YRF1-3"
"8778","Xbp1p","WSC4"
"8779","Xbp1p","SGA1"
"8780","Xbp1p","HXT9"
"8781","Xbp1p","IMA4"
"8782","Xbp1p","IME1"
"8783","Xbp1p","HMS2"
"8784","Xbp1p","HXT16"
"8785","Xbp1p","UTH1"
"8786","Xbp1p","YLR042C"
"8787","Xbp1p","SAM1"
"8788","Xbp1p","SUR7"
"8789","Xbp1p","DDR48"
"8790","Xbp1p","SCW10"
"8791","Xbp1p","FKS3"
"8792","Xbp1p","NCE103"
"8793","Xbp1p","TCB2"
"8794","Xbp1p","CLB2"
"8795","Xbp1p","YPR174C"
"8796","Xbp1p","DPB2"
"8797","Yap1p","PDR3"
"8798","Yap1p","FLR1"
"8799","Yap1p","FRM2"
"8800","Yap1p","TRX2"
"8801","Yap1p","IMA4"
"8802","Yap1p","CYC1"
"8803","Yap1p","SOD1"
"8804","Yap1p","CCP1"
"8805","Yap1p","GTT2"
"8806","Yap1p","TSA1"
"8807","Yap1p","ATR1"
"8808","Yap1p","YRR1"
"8809","Yap1p","AFT2"
"8810","Yap1p","GCV3"
"8811","Yap1p","ADE1"
"8812","Yap1p","UTP20"
"8813","Yap1p","ALK2"
"8814","Yap1p","HEK2"
"8815","Yap1p","RIB1"
"8816","Yap1p","TOD6"
"8817","Yap1p","BNA4"
"8818","Yap1p","NTH2"
"8819","Yap1p","RCR1"
"8820","Yap1p","UGA2"
"8821","Yap1p","HHT1"
"8822","Yap1p","YRO2"
"8823","Yap1p","HSP26"
"8824","Yap1p","YBR085C-A"
"8825","Yap1p","YBR099C"
"8826","Yap1p","YBR116C"
"8827","Yap1p","TKL2"
"8828","Yap1p","YBR238C"
"8829","Yap1p","YBR241C"
"8830","Yap1p","GPX2"
"8831","Yap1p","BUD3"
"8832","Yap1p","YCR018C-A"
"8833","Yap1p","MAK32"
"8834","Yap1p","FEN2"
"8835","Yap1p","PWP2"
"8836","Yap1p","YCR102C"
"8837","Yap1p","ADH7"
"8838","Yap1p","PRM7"
"8839","Yap1p","STP4"
"8840","Yap1p","SYO1"
"8841","Yap1p","YDL071C"
"8842","Yap1p","BPL1"
"8843","Yap1p","CRD1"
"8844","Yap1p","FAP7"
"8845","Yap1p","SFA1"
"8846","Yap1p","LYS20"
"8847","Yap1p","HBT1"
"8848","Yap1p","HO"
"8849","Yap1p","AAD4"
"8850","Yap1p","YDR010C"
"8851","Yap1p","SNQ2"
"8852","Yap1p","RPL4B"
"8853","Yap1p","PSF1"
"8854","Yap1p","ENA1"
"8855","Yap1p","RSM10"
"8856","Yap1p","RPS13"
"8857","Yap1p","SED1"
"8858","Yap1p","TVP23"
"8859","Yap1p","VTC5"
"8860","Yap1p","YDR132C"
"8861","Yap1p","YCF1"
"8862","Yap1p","SWI5"
"8863","Yap1p","CSN9"
"8864","Yap1p","HSP78"
"8865","Yap1p","YAP6"
"8866","Yap1p","EXG2"
"8867","Yap1p","SUR2"
"8868","Yap1p","PMT7"
"8869","Yap1p","SRB7"
"8870","Yap1p","BCP1"
"8871","Yap1p","SEM1"
"8872","Yap1p","HPT1"
"8873","Yap1p","THI74"
"8874","Yap1p","TSA2"
"8875","Yap1p","PFA5"
"8876","Yap1p","MFA1"
"8877","Yap1p","PUF6"
"8878","Yap1p","RPL37B"
"8879","Yap1p","PLM2"
"8880","Yap1p","HSP31"
"8881","Yap1p","FIT1"
"8882","Yap1p","IES6"
"8883","Yap1p","YEL045C"
"8884","Yap1p","GLY1"
"8885","Yap1p","RMD6"
"8886","Yap1p","ERG28"
"8887","Yap1p","FCY22"
"8888","Yap1p","CEM1"
"8889","Yap1p","RGI1"
"8890","Yap1p","ICP55"
"8891","Yap1p","YER079W"
"8892","Yap1p","MET6"
"8893","Yap1p","DSE1"
"8894","Yap1p","HSP12"
"8895","Yap1p","STE2"
"8896","Yap1p","GYP8"
"8897","Yap1p","AGX1"
"8898","Yap1p","AAD6"
"8899","Yap1p","AAD16"
"8900","Yap1p","IGD1"
"8901","Yap1p","ROG3"
"8902","Yap1p","ERG26"
"8903","Yap1p","YGL114W"
"8904","Yap1p","SNF4"
"8905","Yap1p","YGL117W"
"8906","Yap1p","CWC23"
"8907","Yap1p","RPL1B"
"8908","Yap1p","MRM2"
"8909","Yap1p","ARO8"
"8910","Yap1p","VID30"
"8911","Yap1p","ADE5,7"
"8912","Yap1p","SEC9"
"8913","Yap1p","NMA2"
"8914","Yap1p","YGR011W"
"8915","Yap1p","NQM1"
"8916","Yap1p","ERG25"
"8917","Yap1p","YGR079W"
"8918","Yap1p","NOP7"
"8919","Yap1p","CLB1"
"8920","Yap1p","RPS23A"
"8921","Yap1p","TDH3"
"8922","Yap1p","PHO81"
"8923","Yap1p","YHB1"
"8924","Yap1p","SOL4"
"8925","Yap1p","GND2"
"8926","Yap1p","WSC4"
"8927","Yap1p","SOD2"
"8928","Yap1p","ARG4"
"8929","Yap1p","AAP1"
"8930","Yap1p","YHK8"
"8931","Yap1p","COX6"
"8932","Yap1p","CIC1"
"8933","Yap1p","TRM5"
"8934","Yap1p","RTC3"
"8935","Yap1p","HXT5"
"8936","Yap1p","DBP8"
"8937","Yap1p","NMD3"
"8938","Yap1p","STB5"
